,Timestamp,Functioning Day,Holiday,Seasons,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Rented Bike Count
211,2017-09-12 19:00:00,Yes,No Holiday,Winter,1.5,48.0,0.4,1878.0,-8.3,0.0,0.0,0.0,275
212,2017-09-12 20:00:00,Yes,No Holiday,Winter,0.8,51.0,1.4,1848.0,-8.2,0.0,0.0,0.0,298
213,2017-09-12 21:00:00,Yes,No Holiday,Winter,-0.1,55.0,0.7,1654.0,-8.0,0.0,0.0,0.0,321
214,2017-09-12 22:00:00,Yes,No Holiday,Winter,-0.5,55.0,0.6,1655.0,-8.4,0.0,0.0,0.0,289
215,2017-09-12 23:00:00,Yes,No Holiday,Winter,-0.1,54.0,1.3,1570.0,-8.3,0.0,0.0,0.0,265
216,2017-10-12 00:00:00,Yes,No Holiday,Winter,-0.2,55.0,1.0,1629.0,-8.1,0.0,0.0,0.0,326
217,2017-10-12 01:00:00,Yes,No Holiday,Winter,-0.2,54.0,0.5,1747.0,-8.4,0.0,0.0,0.0,280
218,2017-10-12 02:00:00,Yes,No Holiday,Winter,0.2,52.0,0.7,1726.0,-8.5,0.0,0.0,0.0,243
219,2017-10-12 03:00:00,Yes,No Holiday,Winter,0.3,53.0,0.5,1748.0,-8.1,0.0,0.0,0.0,169
220,2017-10-12 04:00:00,Yes,No Holiday,Winter,0.4,52.0,1.6,1816.0,-8.3,0.0,0.0,0.0,71
221,2017-10-12 05:00:00,Yes,No Holiday,Winter,0.3,74.0,1.0,178.0,-3.7,0.0,0.0,0.7,13
222,2017-10-12 06:00:00,Yes,No Holiday,Winter,-0.5,90.0,0.9,91.0,-1.9,0.0,2.5,2.7,9
223,2017-10-12 07:00:00,Yes,No Holiday,Winter,-0.4,92.0,1.1,121.0,-1.5,0.0,0.0,4.0,20
224,2017-10-12 08:00:00,Yes,No Holiday,Winter,-0.2,90.0,1.2,378.0,-1.6,0.0,0.0,4.1,35
225,2017-10-12 09:00:00,Yes,No Holiday,Winter,0.2,90.0,1.0,305.0,-1.2,0.0,1.6,4.3,31
226,2017-10-12 10:00:00,Yes,No Holiday,Winter,0.5,91.0,0.4,143.0,-0.8,0.0,0.0,4.3,19
227,2017-10-12 11:00:00,Yes,No Holiday,Winter,0.9,92.0,0.9,137.0,-0.2,0.03,0.0,3.9,58
228,2017-10-12 12:00:00,Yes,No Holiday,Winter,2.3,88.0,0.3,245.0,0.5,0.28,0.0,3.1,119
229,2017-10-12 13:00:00,Yes,No Holiday,Winter,3.3,87.0,1.1,230.0,1.3,0.54,0.0,2.1,182
230,2017-10-12 14:00:00,Yes,No Holiday,Winter,4.2,85.0,0.7,325.0,1.8,0.65,0.0,1.4,235
231,2017-10-12 15:00:00,Yes,No Holiday,Winter,6.7,63.0,4.5,715.0,0.1,0.35,0.0,1.0,180
232,2017-10-12 16:00:00,Yes,No Holiday,Winter,5.4,71.0,3.5,622.0,0.5,0.2,0.0,0.5,214
233,2017-10-12 17:00:00,Yes,No Holiday,Winter,3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,226
234,2017-10-12 18:00:00,Yes,No Holiday,Winter,2.0,61.0,3.0,2000.0,-4.7,0.0,0.0,0.0,210
235,2017-10-12 19:00:00,Yes,No Holiday,Winter,1.6,53.0,4.0,2000.0,-6.9,0.0,0.0,0.0,181
236,2017-10-12 20:00:00,Yes,No Holiday,Winter,0.6,57.0,3.9,1954.0,-6.9,0.0,0.0,0.0,165
237,2017-10-12 21:00:00,Yes,No Holiday,Winter,0.0,59.0,3.0,1862.0,-7.0,0.0,0.0,0.0,167
238,2017-10-12 22:00:00,Yes,No Holiday,Winter,-1.0,56.0,4.7,2000.0,-8.6,0.0,0.0,0.0,152
239,2017-10-12 23:00:00,Yes,No Holiday,Winter,-1.4,43.0,4.3,2000.0,-12.3,0.0,0.0,0.0,148
240,2017-11-12 00:00:00,Yes,No Holiday,Winter,-2.5,39.0,3.4,2000.0,-14.5,0.0,0.0,0.0,125
241,2017-11-12 01:00:00,Yes,No Holiday,Winter,-3.4,36.0,3.8,2000.0,-16.3,0.0,0.0,0.0,111
242,2017-11-12 02:00:00,Yes,No Holiday,Winter,-4.2,35.0,3.4,2000.0,-17.4,0.0,0.0,0.0,67
243,2017-11-12 03:00:00,Yes,No Holiday,Winter,-4.7,38.0,2.4,2000.0,-16.8,0.0,0.0,0.0,45
244,2017-11-12 04:00:00,Yes,No Holiday,Winter,-5.2,35.0,3.2,2000.0,-18.3,0.0,0.0,0.0,44
245,2017-11-12 05:00:00,Yes,No Holiday,Winter,-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,86
246,2017-11-12 06:00:00,Yes,No Holiday,Winter,-5.9,39.0,2.9,1979.0,-17.6,0.0,0.0,0.0,136
247,2017-11-12 07:00:00,Yes,No Holiday,Winter,-6.0,39.0,3.1,1996.0,-17.7,0.0,0.0,0.0,325
248,2017-11-12 08:00:00,Yes,No Holiday,Winter,-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,653
249,2017-11-12 09:00:00,Yes,No Holiday,Winter,-5.9,36.0,5.1,1941.0,-18.6,0.1,0.0,0.0,326
250,2017-11-12 10:00:00,Yes,No Holiday,Winter,-5.3,32.0,4.5,2000.0,-19.4,0.62,0.0,0.0,212
251,2017-11-12 11:00:00,Yes,No Holiday,Winter,-4.7,36.0,3.8,2000.0,-17.5,1.0,0.0,0.0,226
252,2017-11-12 12:00:00,Yes,No Holiday,Winter,-5.2,33.0,4.6,1973.0,-19.0,1.26,0.0,0.0,247
253,2017-11-12 13:00:00,Yes,No Holiday,Winter,-5.4,32.0,5.1,1986.0,-19.5,1.24,0.0,0.0,241
254,2017-11-12 14:00:00,Yes,No Holiday,Winter,-5.4,31.0,4.1,1945.0,-19.9,1.13,0.0,0.0,253
255,2017-11-12 15:00:00,Yes,No Holiday,Winter,-5.5,33.0,4.5,2000.0,-19.2,0.92,0.0,0.0,269
256,2017-11-12 16:00:00,Yes,No Holiday,Winter,-6.0,40.0,4.0,2000.0,-17.4,0.55,0.0,0.0,277
257,2017-11-12 17:00:00,Yes,No Holiday,Winter,-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,361
258,2017-11-12 18:00:00,Yes,No Holiday,Winter,-7.9,43.0,3.3,2000.0,-18.3,0.0,0.0,0.0,557
259,2017-11-12 19:00:00,Yes,No Holiday,Winter,-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,371
260,2017-11-12 20:00:00,Yes,No Holiday,Winter,-9.3,49.0,3.8,2000.0,-18.0,0.0,0.0,0.0,254
261,2017-11-12 21:00:00,Yes,No Holiday,Winter,-9.7,51.0,2.5,2000.0,-17.9,0.0,0.0,0.0,266
262,2017-11-12 22:00:00,Yes,No Holiday,Winter,-10.2,50.0,3.0,2000.0,-18.6,0.0,0.0,0.0,222
263,2017-11-12 23:00:00,Yes,No Holiday,Winter,-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,174
264,2017-12-12 00:00:00,Yes,No Holiday,Winter,-11.0,51.0,1.1,2000.0,-19.1,0.0,0.0,0.0,133
265,2017-12-12 01:00:00,Yes,No Holiday,Winter,-11.2,51.0,1.1,2000.0,-19.3,0.0,0.0,0.0,127
266,2017-12-12 02:00:00,Yes,No Holiday,Winter,-11.5,50.0,0.7,2000.0,-19.8,0.0,0.0,0.0,95
267,2017-12-12 03:00:00,Yes,No Holiday,Winter,-11.6,50.0,2.2,1995.0,-19.9,0.0,0.0,0.0,54
268,2017-12-12 04:00:00,Yes,No Holiday,Winter,-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,46
269,2017-12-12 05:00:00,Yes,No Holiday,Winter,-11.6,45.0,2.8,1951.0,-21.1,0.0,0.0,0.0,65
270,2017-12-12 06:00:00,Yes,No Holiday,Winter,-11.8,47.0,2.5,1973.0,-20.8,0.0,0.0,0.0,104
271,2017-12-12 07:00:00,Yes,No Holiday,Winter,-12.1,50.0,2.3,1929.0,-20.4,0.0,0.0,0.0,280
272,2017-12-12 08:00:00,Yes,No Holiday,Winter,-12.3,52.0,1.3,1914.0,-20.1,0.0,0.0,0.0,580
273,2017-12-12 09:00:00,Yes,No Holiday,Winter,-11.8,46.0,2.9,1956.0,-21.1,0.1,0.0,0.0,275
274,2017-12-12 10:00:00,Yes,No Holiday,Winter,-10.5,45.0,3.3,1855.0,-20.1,0.6,0.0,0.0,184
275,2017-12-12 11:00:00,Yes,No Holiday,Winter,-9.4,42.0,3.1,1815.0,-19.9,0.93,0.0,0.0,201
276,2017-12-12 12:00:00,Yes,No Holiday,Winter,-8.3,35.0,2.9,1967.0,-21.0,1.14,0.0,0.0,228
277,2017-12-12 13:00:00,Yes,No Holiday,Winter,-6.9,37.0,2.4,1955.0,-19.1,1.22,0.0,0.0,225
278,2017-12-12 14:00:00,Yes,No Holiday,Winter,-5.4,32.0,2.0,1930.0,-19.5,1.12,0.0,0.0,258
279,2017-12-12 15:00:00,Yes,No Holiday,Winter,-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,250
280,2017-12-12 16:00:00,Yes,No Holiday,Winter,-6.0,29.0,2.8,1983.0,-21.2,0.58,0.0,0.0,248
281,2017-12-12 17:00:00,Yes,No Holiday,Winter,-7.0,32.0,2.6,2000.0,-20.9,0.19,0.0,0.0,305
282,2017-12-12 18:00:00,Yes,No Holiday,Winter,-7.7,36.0,1.0,2000.0,-20.2,0.0,0.0,0.0,529
283,2017-12-12 19:00:00,Yes,No Holiday,Winter,-8.2,43.0,1.1,2000.0,-18.5,0.0,0.0,0.0,350
284,2017-12-12 20:00:00,Yes,No Holiday,Winter,-8.4,42.0,1.0,2000.0,-19.0,0.0,0.0,0.0,260
285,2017-12-12 21:00:00,Yes,No Holiday,Winter,-8.8,43.0,1.4,1999.0,-19.1,0.0,0.0,0.0,270
286,2017-12-12 22:00:00,Yes,No Holiday,Winter,-9.0,45.0,1.3,1999.0,-18.7,0.0,0.0,0.0,256
287,2017-12-12 23:00:00,Yes,No Holiday,Winter,-9.3,47.0,2.1,2000.0,-18.5,0.0,0.0,0.0,173
288,2017-12-13 00:00:00,Yes,No Holiday,Winter,-9.5,48.0,1.3,1996.0,-18.4,0.0,0.0,0.0,168
289,2017-12-13 01:00:00,Yes,No Holiday,Winter,-10.2,52.0,1.6,1997.0,-18.2,0.0,0.0,0.0,183
290,2017-12-13 02:00:00,Yes,No Holiday,Winter,-10.4,53.0,1.8,1949.0,-18.1,0.0,0.0,0.0,120
291,2017-12-13 03:00:00,Yes,No Holiday,Winter,-10.9,55.0,1.8,1913.0,-18.1,0.0,0.0,0.0,79
292,2017-12-13 04:00:00,Yes,No Holiday,Winter,-11.4,58.0,1.3,1907.0,-18.0,0.0,0.0,0.0,41
293,2017-12-13 05:00:00,Yes,No Holiday,Winter,-11.5,58.0,1.1,1923.0,-18.1,0.0,0.0,0.0,68
294,2017-12-13 06:00:00,Yes,No Holiday,Winter,-11.9,57.0,1.1,1974.0,-18.7,0.0,0.0,0.0,109
295,2017-12-13 07:00:00,Yes,No Holiday,Winter,-11.7,53.0,1.6,1998.0,-19.3,0.0,0.0,0.0,310
296,2017-12-13 08:00:00,Yes,No Holiday,Winter,-11.4,47.0,3.3,2000.0,-20.4,0.0,0.0,0.0,591
297,2017-12-13 09:00:00,Yes,No Holiday,Winter,-11.1,46.0,3.4,1981.0,-20.4,0.1,0.0,0.0,340
298,2017-12-13 10:00:00,Yes,No Holiday,Winter,-9.5,39.0,2.1,1875.0,-20.9,0.6,0.0,0.0,202
299,2017-12-13 11:00:00,Yes,No Holiday,Winter,-8.1,35.0,1.8,1806.0,-20.9,0.96,0.0,0.0,251
300,2017-12-13 12:00:00,Yes,No Holiday,Winter,-6.5,30.0,2.9,1945.0,-21.2,1.17,0.0,0.0,267
301,2017-12-13 13:00:00,Yes,No Holiday,Winter,-5.8,28.0,2.9,1887.0,-21.4,1.23,0.0,0.0,251
302,2017-12-13 14:00:00,Yes,No Holiday,Winter,-4.7,27.0,2.9,1883.0,-20.8,1.12,0.0,0.0,240
303,2017-12-13 15:00:00,Yes,No Holiday,Winter,-4.9,26.0,3.1,1887.0,-21.5,0.89,0.0,0.0,240
304,2017-12-13 16:00:00,Yes,No Holiday,Winter,-4.5,26.0,2.2,2000.0,-21.1,0.56,0.0,0.0,278
305,2017-12-13 17:00:00,Yes,No Holiday,Winter,-5.6,29.0,1.7,2000.0,-20.8,0.18,0.0,0.0,392
306,2017-12-13 18:00:00,Yes,No Holiday,Winter,-6.6,33.0,1.1,2000.0,-20.2,0.0,0.0,0.0,537
307,2017-12-13 19:00:00,Yes,No Holiday,Winter,-6.6,31.0,1.6,2000.0,-20.9,0.0,0.0,0.0,373
308,2017-12-13 20:00:00,Yes,No Holiday,Winter,-7.6,35.0,0.8,2000.0,-20.4,0.0,0.0,0.0,263
309,2017-12-13 21:00:00,Yes,No Holiday,Winter,-8.3,39.0,1.0,2000.0,-19.8,0.0,0.0,0.0,271
310,2017-12-13 22:00:00,Yes,No Holiday,Winter,-8.9,39.0,0.1,2000.0,-20.3,0.0,0.0,0.0,271
311,2017-12-13 23:00:00,Yes,No Holiday,Winter,-9.2,44.0,0.4,1978.0,-19.2,0.0,0.0,0.0,174
312,2017-12-14 00:00:00,Yes,No Holiday,Winter,-9.5,50.0,0.6,1953.0,-18.0,0.0,0.0,0.0,171
313,2017-12-14 01:00:00,Yes,No Holiday,Winter,-9.8,48.0,0.8,2000.0,-18.7,0.0,0.0,0.0,170
314,2017-12-14 02:00:00,Yes,No Holiday,Winter,-10.6,44.0,0.8,1903.0,-20.5,0.0,0.0,0.0,107
315,2017-12-14 03:00:00,Yes,No Holiday,Winter,-10.7,48.0,0.4,1651.0,-19.6,0.0,0.0,0.0,80
316,2017-12-14 04:00:00,Yes,No Holiday,Winter,-11.0,50.0,0.8,1718.0,-19.4,0.0,0.0,0.0,52
317,2017-12-14 05:00:00,Yes,No Holiday,Winter,-10.8,48.0,0.8,1648.0,-19.6,0.0,0.0,0.0,62
318,2017-12-14 06:00:00,Yes,No Holiday,Winter,-11.0,55.0,0.8,1541.0,-18.2,0.0,0.0,0.0,108
319,2017-12-14 07:00:00,Yes,No Holiday,Winter,-10.9,57.0,1.1,1387.0,-17.7,0.0,0.0,0.0,279
320,2017-12-14 08:00:00,Yes,No Holiday,Winter,-10.4,54.0,1.1,1432.0,-17.9,0.01,0.0,0.0,621
321,2017-12-14 09:00:00,Yes,No Holiday,Winter,-9.4,44.0,0.5,1680.0,-19.4,0.13,0.0,0.0,305
322,2017-12-14 10:00:00,Yes,No Holiday,Winter,-7.7,43.0,0.9,1555.0,-18.1,0.35,0.0,0.0,189
323,2017-12-14 11:00:00,Yes,No Holiday,Winter,-6.1,38.0,1.0,1587.0,-18.1,0.52,0.0,0.0,247
324,2017-12-14 12:00:00,Yes,No Holiday,Winter,-4.9,34.0,1.3,1768.0,-18.3,0.6,0.0,0.0,278
325,2017-12-14 13:00:00,Yes,No Holiday,Winter,-3.8,32.0,0.9,1827.0,-18.1,0.52,0.0,0.0,282
326,2017-12-14 14:00:00,Yes,No Holiday,Winter,-2.7,28.0,0.7,1857.0,-18.7,0.65,0.0,0.0,294
327,2017-12-14 15:00:00,Yes,No Holiday,Winter,-2.5,29.0,1.1,1667.0,-18.1,0.48,0.0,0.0,301
328,2017-12-14 16:00:00,Yes,No Holiday,Winter,-2.4,28.0,0.9,1878.0,-18.4,0.35,0.0,0.0,335
329,2017-12-14 17:00:00,Yes,No Holiday,Winter,-2.9,31.0,0.6,1723.0,-17.7,0.09,0.0,0.0,382
330,2017-12-14 18:00:00,Yes,No Holiday,Winter,-3.5,35.0,1.1,1414.0,-16.7,0.0,0.0,0.0,612
331,2017-12-14 19:00:00,Yes,No Holiday,Winter,-4.2,40.0,0.9,1216.0,-15.8,0.0,0.0,0.0,410
332,2017-12-14 20:00:00,Yes,No Holiday,Winter,-4.8,43.0,1.1,1397.0,-15.4,0.0,0.0,0.0,277
333,2017-12-14 21:00:00,Yes,No Holiday,Winter,-4.8,45.0,0.8,1351.0,-14.9,0.0,0.0,0.0,316
334,2017-12-14 22:00:00,Yes,No Holiday,Winter,-4.9,44.0,1.1,1369.0,-15.3,0.0,0.0,0.0,309
335,2017-12-14 23:00:00,Yes,No Holiday,Winter,-5.6,53.0,1.2,1290.0,-13.6,0.0,0.0,0.0,211
336,2017-12-15 00:00:00,Yes,No Holiday,Winter,-5.7,53.0,0.6,1262.0,-13.7,0.0,0.0,0.0,227
337,2017-12-15 01:00:00,Yes,No Holiday,Winter,-6.3,57.0,0.4,1148.0,-13.4,0.0,0.0,0.0,241
338,2017-12-15 02:00:00,Yes,No Holiday,Winter,-6.8,58.0,0.4,1089.0,-13.6,0.0,0.0,0.0,162
339,2017-12-15 03:00:00,Yes,No Holiday,Winter,-6.9,56.0,0.5,1111.0,-14.2,0.0,0.0,0.0,110
340,2017-12-15 04:00:00,Yes,No Holiday,Winter,-7.1,59.0,0.8,1058.0,-13.7,0.0,0.0,0.0,69
341,2017-12-15 05:00:00,Yes,No Holiday,Winter,-7.5,64.0,0.9,989.0,-13.1,0.0,0.0,0.0,68
342,2017-12-15 06:00:00,Yes,No Holiday,Winter,-7.4,64.0,0.7,906.0,-13.0,0.0,0.0,0.0,129
343,2017-12-15 07:00:00,Yes,No Holiday,Winter,-7.0,63.0,0.6,865.0,-12.8,0.0,0.0,0.0,285
344,2017-12-15 08:00:00,Yes,No Holiday,Winter,-6.6,64.0,1.1,791.0,-12.2,0.0,0.0,0.0,658
345,2017-12-15 09:00:00,Yes,No Holiday,Winter,-5.9,60.0,0.6,691.0,-12.4,0.09,0.0,0.0,330
346,2017-12-15 10:00:00,Yes,No Holiday,Winter,-4.6,52.0,0.8,648.0,-12.9,0.34,0.0,0.0,221
347,2017-12-15 11:00:00,Yes,No Holiday,Winter,-2.9,46.0,1.0,809.0,-12.9,0.42,0.0,0.0,279
348,2017-12-15 12:00:00,Yes,No Holiday,Winter,-2.5,43.0,0.7,895.0,-13.3,0.34,0.0,0.0,309
349,2017-12-15 13:00:00,Yes,No Holiday,Winter,-1.6,40.0,0.3,868.0,-13.4,0.32,0.0,0.0,325
350,2017-12-15 14:00:00,Yes,No Holiday,Winter,-0.7,39.0,0.8,826.0,-12.9,0.35,0.0,0.0,329
351,2017-12-15 15:00:00,Yes,No Holiday,Winter,0.1,35.0,1.5,946.0,-13.5,0.42,0.0,0.0,342
352,2017-12-15 16:00:00,Yes,No Holiday,Winter,0.0,37.0,0.6,994.0,-12.9,0.13,0.0,0.0,354
353,2017-12-15 17:00:00,Yes,No Holiday,Winter,-0.2,39.0,0.8,1016.0,-12.5,0.0,0.0,0.0,464
354,2017-12-15 18:00:00,Yes,No Holiday,Winter,0.1,43.0,0.9,1485.0,-11.0,0.0,0.0,0.0,682
355,2017-12-15 19:00:00,Yes,No Holiday,Winter,0.6,41.0,1.2,1550.0,-11.1,0.0,0.0,0.0,451
356,2017-12-15 20:00:00,Yes,No Holiday,Winter,0.9,42.0,1.2,1113.0,-10.5,0.0,0.0,0.0,320
357,2017-12-15 21:00:00,Yes,No Holiday,Winter,0.7,47.0,2.7,1283.0,-9.3,0.0,0.0,0.0,300
358,2017-12-15 22:00:00,Yes,No Holiday,Winter,-0.1,49.0,2.0,870.0,-9.5,0.0,0.0,0.0,296
359,2017-12-15 23:00:00,Yes,No Holiday,Winter,-1.3,60.0,2.5,792.0,-8.0,0.0,0.0,0.0,247
360,2017-12-16 00:00:00,Yes,No Holiday,Winter,-2.6,73.0,3.4,787.0,-6.7,0.0,0.0,0.0,217
361,2017-12-16 01:00:00,Yes,No Holiday,Winter,-3.4,76.0,2.9,582.0,-7.0,0.0,0.0,0.0,302
362,2017-12-16 02:00:00,Yes,No Holiday,Winter,-4.1,73.0,2.1,567.0,-8.2,0.0,0.0,0.0,228
363,2017-12-16 03:00:00,Yes,No Holiday,Winter,-4.5,71.0,1.6,651.0,-8.9,0.0,0.0,0.0,129
364,2017-12-16 04:00:00,Yes,No Holiday,Winter,-5.0,70.0,2.7,702.0,-9.6,0.0,0.0,0.0,80
365,2017-12-16 05:00:00,Yes,No Holiday,Winter,-5.6,72.0,2.0,662.0,-9.8,0.0,0.0,0.0,45
366,2017-12-16 06:00:00,Yes,No Holiday,Winter,-6.1,69.0,2.9,765.0,-10.8,0.0,0.0,0.0,66
367,2017-12-16 07:00:00,Yes,No Holiday,Winter,-6.7,64.0,2.1,977.0,-12.3,0.0,0.0,0.0,90
368,2017-12-16 08:00:00,Yes,No Holiday,Winter,-7.3,62.0,2.6,1112.0,-13.3,0.0,0.0,0.0,190
369,2017-12-16 09:00:00,Yes,No Holiday,Winter,-7.2,47.0,2.8,1724.0,-16.6,0.18,0.0,0.0,195
370,2017-12-16 10:00:00,Yes,No Holiday,Winter,-6.2,42.0,2.3,1893.0,-17.0,0.52,0.0,0.0,201
371,2017-12-16 11:00:00,Yes,No Holiday,Winter,-5.2,30.0,4.0,1991.0,-20.1,0.86,0.0,0.0,239
372,2017-12-16 12:00:00,Yes,No Holiday,Winter,-4.1,28.0,3.8,1998.0,-19.9,1.08,0.0,0.0,252
373,2017-12-16 13:00:00,Yes,No Holiday,Winter,-3.7,23.0,4.0,1980.0,-21.8,1.12,0.0,0.0,296
374,2017-12-16 14:00:00,Yes,No Holiday,Winter,-3.4,22.0,4.3,1966.0,-22.1,1.07,0.0,0.0,292
375,2017-12-16 15:00:00,Yes,No Holiday,Winter,-3.3,22.0,5.0,2000.0,-22.0,0.86,0.0,0.0,291
376,2017-12-16 16:00:00,Yes,No Holiday,Winter,-3.3,24.0,3.5,2000.0,-21.0,0.54,0.0,0.0,258
377,2017-12-16 17:00:00,Yes,No Holiday,Winter,-4.6,26.0,2.6,2000.0,-21.2,0.17,0.0,0.0,277
378,2017-12-16 18:00:00,Yes,No Holiday,Winter,-5.3,28.0,3.5,2000.0,-21.0,0.0,0.0,0.0,212
379,2017-12-16 19:00:00,Yes,No Holiday,Winter,-6.0,32.0,2.4,2000.0,-20.0,0.0,0.0,0.0,173
380,2017-12-16 20:00:00,Yes,No Holiday,Winter,-6.6,37.0,3.4,2000.0,-18.9,0.0,0.0,0.0,143
381,2017-12-16 21:00:00,Yes,No Holiday,Winter,-7.1,39.0,3.2,2000.0,-18.7,0.0,0.0,0.0,159
382,2017-12-16 22:00:00,Yes,No Holiday,Winter,-7.6,41.0,1.6,2000.0,-18.6,0.0,0.0,0.0,155
383,2017-12-16 23:00:00,Yes,No Holiday,Winter,-8.0,41.0,2.2,2000.0,-18.9,0.0,0.0,0.0,142
384,2017-12-17 00:00:00,Yes,No Holiday,Winter,-8.1,41.0,2.0,2000.0,-19.0,0.0,0.0,0.0,175
385,2017-12-17 01:00:00,Yes,No Holiday,Winter,-8.4,40.0,1.6,2000.0,-19.6,0.0,0.0,0.0,146
386,2017-12-17 02:00:00,Yes,No Holiday,Winter,-8.7,40.0,2.8,2000.0,-19.8,0.0,0.0,0.0,132
387,2017-12-17 03:00:00,Yes,No Holiday,Winter,-9.0,40.0,3.1,2000.0,-20.1,0.0,0.0,0.0,100
388,2017-12-17 04:00:00,Yes,No Holiday,Winter,-9.5,40.0,1.9,2000.0,-20.6,0.0,0.0,0.0,41
389,2017-12-17 05:00:00,Yes,No Holiday,Winter,-9.7,41.0,3.1,2000.0,-20.5,0.0,0.0,0.0,31
390,2017-12-17 06:00:00,Yes,No Holiday,Winter,-9.9,42.0,2.3,2000.0,-20.4,0.0,0.0,0.0,39
391,2017-12-17 07:00:00,Yes,No Holiday,Winter,-10.2,42.0,2.3,2000.0,-20.6,0.0,0.0,0.0,53
392,2017-12-17 08:00:00,Yes,No Holiday,Winter,-10.7,43.0,0.9,2000.0,-20.8,0.0,0.0,0.0,94
393,2017-12-17 09:00:00,Yes,No Holiday,Winter,-10.5,38.0,1.1,1950.0,-22.1,0.19,0.0,0.0,122
394,2017-12-17 10:00:00,Yes,No Holiday,Winter,-8.5,31.0,1.5,1997.0,-22.6,0.58,0.0,0.0,142
395,2017-12-17 11:00:00,Yes,No Holiday,Winter,-7.2,29.0,1.8,1926.0,-22.2,0.88,0.0,0.0,189
396,2017-12-17 12:00:00,Yes,No Holiday,Winter,-4.9,25.0,2.6,1966.0,-21.9,1.08,0.0,0.0,216
397,2017-12-17 13:00:00,Yes,No Holiday,Winter,-4.5,25.0,3.2,1989.0,-21.6,1.14,0.0,0.0,223
398,2017-12-17 14:00:00,Yes,No Holiday,Winter,-3.2,26.0,3.1,1933.0,-20.0,1.07,0.0,0.0,268
399,2017-12-17 15:00:00,Yes,No Holiday,Winter,-2.5,28.0,2.0,2000.0,-18.5,0.85,0.0,0.0,278
400,2017-12-17 16:00:00,Yes,No Holiday,Winter,-2.7,31.0,2.3,2000.0,-17.5,0.54,0.0,0.0,256
401,2017-12-17 17:00:00,Yes,No Holiday,Winter,-3.8,35.0,2.4,2000.0,-17.0,0.17,0.0,0.0,266
402,2017-12-17 18:00:00,Yes,No Holiday,Winter,-4.7,37.0,1.8,2000.0,-17.2,0.01,0.0,0.0,204
403,2017-12-17 19:00:00,Yes,No Holiday,Winter,-5.6,39.0,1.1,2000.0,-17.3,0.0,0.0,0.0,157
404,2017-12-17 20:00:00,Yes,No Holiday,Winter,-6.0,42.0,0.8,2000.0,-16.8,0.0,0.0,0.0,166
405,2017-12-17 21:00:00,Yes,No Holiday,Winter,-6.5,45.0,0.7,2000.0,-16.4,0.0,0.0,0.0,168
406,2017-12-17 22:00:00,Yes,No Holiday,Winter,-6.6,50.0,0.6,1990.0,-15.3,0.0,0.0,0.0,172
407,2017-12-17 23:00:00,Yes,No Holiday,Winter,-6.9,53.0,0.7,2000.0,-14.8,0.0,0.0,0.0,138
408,2017-12-18 00:00:00,Yes,No Holiday,Winter,-5.9,50.0,0.6,2000.0,-14.6,0.0,0.0,0.0,151
409,2017-12-18 01:00:00,Yes,No Holiday,Winter,-5.3,48.0,0.4,1664.0,-14.6,0.0,0.0,0.0,97
410,2017-12-18 02:00:00,Yes,No Holiday,Winter,-5.0,65.0,0.4,990.0,-10.5,0.0,0.0,0.2,38
411,2017-12-18 03:00:00,Yes,No Holiday,Winter,-5.3,76.0,1.0,767.0,-8.8,0.0,0.3,0.5,32
412,2017-12-18 04:00:00,Yes,No Holiday,Winter,-5.4,81.0,0.7,270.0,-8.1,0.0,0.0,0.7,29
413,2017-12-18 05:00:00,Yes,No Holiday,Winter,-5.3,81.0,0.9,923.0,-8.0,0.0,0.0,0.8,27
414,2017-12-18 06:00:00,Yes,No Holiday,Winter,-5.2,85.0,0.9,271.0,-7.3,0.0,0.4,1.3,45
415,2017-12-18 07:00:00,Yes,No Holiday,Winter,-5.0,85.0,0.7,186.0,-7.1,0.0,0.0,1.8,96
416,2017-12-18 08:00:00,Yes,No Holiday,Winter,-4.6,86.0,1.2,508.0,-6.5,0.0,0.0,2.0,146
417,2017-12-18 09:00:00,Yes,No Holiday,Winter,-4.3,89.0,1.0,59.0,-5.8,0.0,1.6,4.0,52
418,2017-12-18 10:00:00,Yes,No Holiday,Winter,-3.7,87.0,1.0,541.0,-5.5,0.03,0.0,4.8,36
419,2017-12-18 11:00:00,Yes,No Holiday,Winter,-2.9,85.0,1.2,243.0,-5.0,0.06,0.0,4.8,44
420,2017-12-18 12:00:00,Yes,No Holiday,Winter,-1.8,83.0,1.2,351.0,-4.3,0.09,1.1,5.1,62
421,2017-12-18 13:00:00,Yes,No Holiday,Winter,-0.9,84.0,1.2,333.0,-3.2,0.09,0.0,5.0,76
